letter,finger_thumb,finger_index,finger_middle,finger_ring,finger_pinky,angle_thumb_index,angle_index_middle,angle_middle_ring,angle_ring_pinky,dist_palm_thumb,dist_palm_index,dist_palm_middle,dist_palm_ring,dist_palm_pinky,dist_thumb_index,dist_thumb_middle,palm_orientation,index_middle_sep,thumb_cover_norm,four_fingers_up,thumb_between,extended_count_norm,finger_spread,palm_aspect,fist_compactness
A,1.0,0.0,0.0,0.0,0.0,0.3813144266605377,0.3800741732120514,0.5574869513511658,0.4889548420906067,1.4172405004501343,0.8403427600860596,0.7691579461097717,0.6634663343429565,0.6480863094329834,0.5769134163856506,0.678366482257843,-0.4696139395236969,0.05855260416865349,0.0,0.0,0.3733198344707489,0.20000000298023224,0.4814920127391815,0.6325292587280273,0.730263352394104
A,1.0,0.0,0.0,0.0,0.0,0.3812306821346283,0.3774917721748352,0.5604360699653625,0.4917120933532715,1.4229711294174194,0.8413655757904053,0.7620608806610107,0.6557890772819519,0.6431939005851746,0.5817474722862244,0.687836229801178,-0.4686583876609802,0.052868276834487915,0.0,0.0,0.3732224702835083,0.20000000298023224,0.4850929081439972,0.6314953565597534,0.7256023287773132
A,1.0,0.0,0.0,0.0,0.0,0.38321855664253235,0.3783300518989563,0.5588252544403076,0.488675981760025,1.4237022399902344,0.8394060730934143,0.7589714527130127,0.6543871760368347,0.6428754329681396,0.5845372676849365,0.6910786032676697,-0.46907469630241394,0.05141609534621239,0.0,0.0,0.3871413469314575,0.20000000298023224,0.4872691035270691,0.6382884383201599,0.7239100337028503
A,1.0,0.0,0.0,0.0,0.0,0.38170117139816284,0.37827134132385254,0.5589965581893921,0.49019891023635864,1.4256300926208496,0.8485274314880371,0.76718670129776,0.660987377166748,0.6458346843719482,0.5772242546081543,0.6865858435630798,-0.468126505613327,0.051856089383363724,0.0,0.0,0.3796352744102478,0.20000000298023224,0.4864083528518677,0.6365728378295898,0.7306340336799622
A,1.0,0.0,0.0,0.0,0.0,0.3835078775882721,0.3811545968055725,0.5554754137992859,0.48599526286125183,1.420088291168213,0.8469381928443909,0.7709621787071228,0.6662529706954956,0.6475706696510315,0.573207437992096,0.6793167591094971,-0.4706021547317505,0.054406460374593735,0.0,0.0,0.38420960307121277,0.20000000298023224,0.48480403423309326,0.639146089553833,0.7329310178756714
A,1.0,0.0,0.0,0.0,0.0,0.38159888982772827,0.37932416796684265,0.5579593181610107,0.4868070185184479,1.4211106300354004,0.845803439617157,0.767924964427948,0.6643874645233154,0.6475827693939209,0.5753605961799622,0.6825550198554993,-0.47001704573631287,0.0586869940161705,0.0,0.0,0.3739252984523773,0.20000000298023224,0.48734647035598755,0.638637125492096,0.7314246892929077
A,1.0,0.0,0.0,0.0,0.0,0.3814944326877594,0.3806481957435608,0.5572116374969482,0.4886329174041748,1.4062893390655518,0.8428982496261597,0.767271101474762,0.6618399024009705,0.6426198482513428,0.5633985996246338,0.6694997549057007,-0.4709608852863312,0.058901701122522354,0.0,0.0,0.3758791387081146,0.20000000298023224,0.4780052900314331,0.6294316053390503,0.7286572456359863
A,1.0,0.0,0.0,0.0,0.0,0.3820767104625702,0.3795980215072632,0.557172954082489,0.4875410795211792,1.4190431833267212,0.8472760915756226,0.7646563649177551,0.6617923974990845,0.6432587504386902,0.5718308687210083,0.6838319301605225,-0.4695170819759369,0.05272190645337105,0.0,0.0,0.38068100810050964,0.20000000298023224,0.48609182238578796,0.6395421028137207,0.7292459011077881
A,1.0,0.0,0.0,0.0,0.0,0.3823825418949127,0.3799118399620056,0.5569953918457031,0.48587489128112793,1.4126805067062378,0.8410781025886536,0.7580243945121765,0.6565922498703003,0.6384791135787964,0.5716650485992432,0.6835920810699463,-0.4707035422325134,0.05365854874253273,0.0,0.0,0.3808651566505432,0.20000000298023224,0.4864104092121124,0.6390209794044495,0.7235434651374817
A,1.0,0.0,0.0,0.0,0.0,0.3801825940608978,0.376435786485672,0.560028076171875,0.4892313778400421,1.4015631675720215,0.830907940864563,0.7455732226371765,0.6427423357963562,0.627715528011322,0.5707966685295105,0.6834344267845154,-0.46977826952934265,0.04767923429608345,0.0,0.0,0.37445080280303955,0.20000000298023224,0.483627051115036,0.6341505646705627,0.7117347717285156
A,1.0,0.0,0.0,0.0,0.0,0.38095247745513916,0.3769608736038208,0.5587732195854187,0.48855605721473694,1.4206883907318115,0.846568763256073,0.7642859816551208,0.6600522398948669,0.6443805694580078,0.5742843151092529,0.6853327751159668,-0.46875062584877014,0.051467347890138626,0.0,0.0,0.37692970037460327,0.20000000298023224,0.4884868860244751,0.6415532827377319,0.728821873664856
A,1.0,0.0,0.0,0.0,0.0,0.38182124495506287,0.38129472732543945,0.5561217665672302,0.48545315861701965,1.4005584716796875,0.8383623361587524,0.7558996677398682,0.6544139981269836,0.6349090933799744,0.562199056148529,0.675053060054779,-0.47363975644111633,0.05235178768634796,0.0,0.0,0.36516377329826355,0.20000000298023224,0.48088404536247253,0.6331666111946106,0.7208962440490723
A,1.0,0.0,0.0,0.0,0.0,0.38170158863067627,0.3784066140651703,0.5588805675506592,0.48812565207481384,1.415382742881775,0.8421558141708374,0.7580399513244629,0.655420184135437,0.6364632248878479,0.5733383893966675,0.6851104497909546,-0.470493882894516,0.0504051111638546,0.0,0.0,0.3727029860019684,0.20000000298023224,0.4859846532344818,0.6363025903701782,0.7230197787284851
A,1.0,0.0,0.0,0.0,0.0,0.38051968812942505,0.37812817096710205,0.5590311288833618,0.4897237718105316,1.3989280462265015,0.836966872215271,0.7543588876724243,0.6482601761817932,0.6302584409713745,0.5620200037956238,0.6733601689338684,-0.46988096833229065,0.050180573016405106,0.0,0.0,0.37784919142723083,0.20000000298023224,0.4794929623603821,0.6308953762054443,0.717461109161377
A,1.0,0.0,0.0,0.0,0.0,0.3813498914241791,0.3788908123970032,0.5575375556945801,0.48787227272987366,1.4144008159637451,0.8441833853721619,0.7634615898132324,0.6599026918411255,0.6396067142486572,0.5702799558639526,0.680737316608429,-0.46951767802238464,0.055493034422397614,0.0,0.0,0.3801373541355133,0.20000000298023224,0.4853374660015106,0.640864372253418,0.7267885804176331
A,1.0,0.0,0.0,0.0,0.0,0.38190585374832153,0.3787303566932678,0.5578855872154236,0.48798027634620667,1.407678246498108,0.837252676486969,0.7538503408432007,0.6529728174209595,0.6330609917640686,0.5705283880233765,0.682161808013916,-0.4711156189441681,0.04885682836174965,0.0,0.0,0.37580639123916626,0.20000000298023224,0.4829173684120178,0.6342666149139404,0.719284176826477
A,1.0,0.0,0.0,0.0,0.0,0.3816710412502289,0.37898221611976624,0.5579212307929993,0.4875442683696747,1.4051486253738403,0.8373780846595764,0.7542451024055481,0.6491264700889587,0.632926344871521,0.5678445100784302,0.6795077323913574,-0.4713033139705658,0.052351631224155426,0.0,0.0,0.3763234317302704,0.20000000298023224,0.4832662045955658,0.6382705569267273,0.7184190154075623
A,1.0,0.0,0.0,0.0,0.0,0.38156619668006897,0.3777419328689575,0.5593716502189636,0.48884326219558716,1.403705358505249,0.8350169062614441,0.7494156360626221,0.6441274285316467,0.6304062008857727,0.5688372254371643,0.6813286542892456,-0.4702428877353668,0.05090902000665665,0.0,0.0,0.3823709785938263,0.20000000298023224,0.4833828806877136,0.6373364329338074,0.7147415280342102
A,1.0,0.0,0.0,0.0,0.0,0.38141992688179016,0.3784244954586029,0.5586418509483337,0.4890473783016205,1.4063242673873901,0.8398642539978027,0.7574373483657837,0.6511433720588684,0.6350751519203186,0.5665523409843445,0.6772829294204712,-0.4704243838787079,0.052060674875974655,0.0,0.0,0.3782207667827606,0.20000000298023224,0.4819387197494507,0.6333151459693909,0.7208800315856934
A,1.0,0.0,0.0,0.0,0.0,0.3805866539478302,0.3786466121673584,0.5587693452835083,0.48912540078163147,1.4078361988067627,0.842350959777832,0.7610521912574768,0.6591100096702576,0.6397917866706848,0.565524160861969,0.6760935187339783,-0.46969372034072876,0.053117088973522186,0.0,0.0,0.3742397725582123,0.20000000298023224,0.48153215646743774,0.6311329007148743,0.7255762219429016
A,1.0,0.0,0.0,0.0,0.0,0.3812726140022278,0.38010716438293457,0.555271565914154,0.48386645317077637,1.398845911026001,0.8387444615364075,0.7532740831375122,0.6503710150718689,0.6288291215896606,0.5601155161857605,0.6771267056465149,-0.4719384014606476,0.04768581688404083,0.0,0.0,0.37387827038764954,0.20000000298023224,0.4856087565422058,0.6423675417900085,0.7178046703338623
A,1.0,0.0,0.0,0.0,0.0,0.38034528493881226,0.37626567482948303,0.5597130656242371,0.4901207983493805,1.3950525522232056,0.8287945985794067,0.7481258511543274,0.6461480259895325,0.6285843849182129,0.566425621509552,0.6748445630073547,-0.4695473909378052,0.047357141971588135,0.0,0.0,0.38105177879333496,0.20000000298023224,0.4789036810398102,0.6302420496940613,0.7129132151603699
A,1.0,0.0,0.0,0.0,0.0,0.3827778697013855,0.38090696930885315,0.5553069114685059,0.4840056002140045,1.4173457622528076,0.8446849584579468,0.7602630257606506,0.6591376662254333,0.6422046422958374,0.5726969838142395,0.687312662601471,-0.4713032841682434,0.052398085594177246,0.0,0.0,0.3779659867286682,0.20000000298023224,0.4896710515022278,0.6443593502044678,0.726572573184967
A,1.0,0.0,0.0,0.0,0.0,0.3833460509777069,0.3810417056083679,0.5561961531639099,0.4856700897216797,1.4105826616287231,0.8402021527290344,0.7572241425514221,0.6532906293869019,0.635962963104248,0.5704350471496582,0.6821247935295105,-0.4721743166446686,0.05267145484685898,0.0,0.0,0.37990596890449524,0.20000000298023224,0.4850757122039795,0.6371420621871948,0.7216699719429016
A,1.0,0.0,0.0,0.0,0.0,0.3835422396659851,0.37905755639076233,0.5561319589614868,0.48615044355392456,1.4115066528320312,0.8364789485931396,0.7553415298461914,0.6539972424507141,0.6317191123962402,0.5752314329147339,0.6846402287483215,-0.47188639640808105,0.04915591701865196,0.0,0.0,0.3841589391231537,0.20000000298023224,0.486488938331604,0.6396666169166565,0.7193841934204102
A,1.0,0.0,0.0,0.0,0.0,0.382041871547699,0.3781846761703491,0.5585086345672607,0.48893192410469055,1.4128772020339966,0.8409541845321655,0.7579826712608337,0.6520006060600281,0.6349146366119385,0.5720754861831665,0.6827402710914612,-0.4703768491744995,0.05118877440690994,0.0,0.0,0.3793438971042633,0.20000000298023224,0.48581039905548096,0.637020468711853,0.7214630246162415
A,1.0,0.0,0.0,0.0,0.0,0.38309159874916077,0.3800906240940094,0.556492030620575,0.48672109842300415,1.4027597904205322,0.8349314332008362,0.7517557144165039,0.6500818133354187,0.6331812143325806,0.5679200291633606,0.6794721484184265,-0.47273024916648865,0.050069134682416916,0.0,0.0,0.37975049018859863,0.20000000298023224,0.48133596777915955,0.636428713798523,0.7174875140190125
A,1.0,0.0,0.0,0.0,0.0,0.3829546570777893,0.3788928985595703,0.5567727088928223,0.485859751701355,1.4155397415161133,0.8401156067848206,0.7557774782180786,0.6533768177032471,0.6406180262565613,0.5755922794342041,0.6881349682807922,-0.47159653902053833,0.045847684144973755,0.0,0.0,0.3762233257293701,0.20000000298023224,0.4885687232017517,0.6416389346122742,0.7224719524383545
A,1.0,0.0,0.0,0.0,0.0,0.3823816776275635,0.37940603494644165,0.5568511486053467,0.4869835674762726,1.398696780204773,0.8322100639343262,0.7545894980430603,0.6520708203315735,0.6322753429412842,0.5665764808654785,0.6732184886932373,-0.47095173597335815,0.054323259741067886,0.0,0.0,0.389253705739975,0.20000000298023224,0.47938767075538635,0.6357267498970032,0.717786431312561
A,1.0,0.0,0.0,0.0,0.0,0.3813646733760834,0.37704789638519287,0.5587590932846069,0.48888304829597473,1.4007887840270996,0.8339990377426147,0.7565242052078247,0.6532730460166931,0.6338992714881897,0.5669792294502258,0.6726545095443726,-0.4697866141796112,0.05049635097384453,0.0,0.0,0.3855073153972626,0.20000000298023224,0.4807018041610718,0.6342796087265015,0.7194238901138306
A,1.0,0.0,0.0,0.0,0.0,0.381905734539032,0.3805391490459442,0.5566797852516174,0.4873344898223877,1.3965336084365845,0.832362949848175,0.7517890930175781,0.6494629979133606,0.6271337866783142,0.564189612865448,0.674282968044281,-0.47267627716064453,0.051546841859817505,0.0,0.0,0.3734529912471771,0.20000000298023224,0.4784739017486572,0.6297886371612549,0.7151871919631958
A,1.0,0.0,0.0,0.0,0.0,0.38252389430999756,0.3795010447502136,0.5564531087875366,0.48712578415870667,1.3998806476593018,0.8342779874801636,0.7563586235046387,0.6524975299835205,0.6309775710105896,0.5656957626342773,0.6729900240898132,-0.472372829914093,0.05064791813492775,0.0,0.0,0.37947431206703186,0.20000000298023224,0.4797828197479248,0.6340097188949585,0.7185279130935669
A,1.0,0.0,0.0,0.0,0.0,0.38242292404174805,0.37975943088531494,0.556435227394104,0.4863022267818451,1.4076294898986816,0.8411630988121033,0.7597962617874146,0.6558219194412231,0.6342387199401855,0.5665395855903625,0.6775155067443848,-0.47205209732055664,0.053951844573020935,0.0,0.0,0.37820571660995483,0.20000000298023224,0.4846777617931366,0.6428844332695007,0.7227550148963928
A,1.0,0.0,0.0,0.0,0.0,0.3826843798160553,0.3810179829597473,0.5556284785270691,0.4857528805732727,1.3936420679092407,0.834985077381134,0.75396329164505,0.6480097770690918,0.6286861896514893,0.5586855411529541,0.6697227954864502,-0.47383564710617065,0.05311162769794464,0.0,0.0,0.377529114484787,0.20000000298023224,0.4786919951438904,0.6337968707084656,0.7164110541343689
A,1.0,0.0,0.0,0.0,0.0,0.382877379655838,0.38005372881889343,0.5561221837997437,0.48378047347068787,1.3970757722854614,0.8339925408363342,0.7489200830459595,0.6447590589523315,0.6275402307510376,0.5631646513938904,0.6770628094673157,-0.47448572516441345,0.04974701628088951,0.0,0.0,0.372978538274765,0.20000000298023224,0.48517701029777527,0.6384127140045166,0.7138029932975769
A,1.0,0.0,0.0,0.0,0.0,0.38232675194740295,0.37858065962791443,0.5570113062858582,0.48636046051979065,1.4020485877990723,0.8327123522758484,0.7532593607902527,0.6485559940338135,0.6316803693771362,0.5694781541824341,0.6776193976402283,-0.4722743630409241,0.049677297472953796,0.0,0.0,0.37767452001571655,0.20000000298023224,0.4838748276233673,0.6368618011474609,0.7165520191192627
A,1.0,0.0,0.0,0.0,0.0,0.382364958524704,0.3819681406021118,0.5551609396934509,0.48387768864631653,1.3931190967559814,0.838165819644928,0.7523111701011658,0.646859884262085,0.629379391670227,0.5549549460411072,0.6714743971824646,-0.4744611978530884,0.05255429074168205,0.0,0.0,0.37160348892211914,0.20000000298023224,0.48130735754966736,0.638867199420929,0.716679036617279
A,1.0,0.0,0.0,0.0,0.0,0.3834666311740875,0.38183215260505676,0.5548065304756165,0.48438945412635803,1.4028229713439941,0.8395673632621765,0.7552142143249512,0.6499515771865845,0.6322277784347534,0.5632830858230591,0.6775783896446228,-0.4743475019931793,0.05210069194436073,0.0,0.0,0.37462884187698364,0.20000000298023224,0.4838583171367645,0.6387609243392944,0.7192402482032776
A,1.0,0.0,0.0,0.0,0.0,0.38057997822761536,0.3793282210826874,0.5573362708091736,0.48685842752456665,1.394468069076538,0.836270809173584,0.7504308223724365,0.6440754532814026,0.6232984662055969,0.5582133531570435,0.6741411685943604,-0.47325387597084045,0.05275009572505951,0.0,0.0,0.3652293384075165,0.20000000298023224,0.48223716020584106,0.6386430859565735,0.7135188579559326
A,1.0,0.0,0.0,0.0,0.0,0.38326314091682434,0.38138052821159363,0.555133581161499,0.48357653617858887,1.401525855064392,0.8378796577453613,0.7540351152420044,0.65120530128479,0.6323271989822388,0.5636826157569885,0.6772762537002563,-0.4736771285533905,0.05049062520265579,0.0,0.0,0.3768341839313507,0.20000000298023224,0.48446381092071533,0.6406940817832947,0.7188618183135986
A,1.0,0.0,0.0,0.0,0.0,0.3837180733680725,0.3814874589443207,0.5545321702957153,0.4838675856590271,1.3949931859970093,0.8331932425498962,0.7509204149246216,0.6474185585975647,0.6290538311004639,0.5618507862091064,0.6738901734352112,-0.47470685839653015,0.048505209386348724,0.0,0.0,0.37787020206451416,0.20000000298023224,0.4810049533843994,0.6386710405349731,0.715146541595459
A,1.0,0.0,0.0,0.0,0.0,0.38261598348617554,0.3817541003227234,0.5544964671134949,0.4835541546344757,1.3965599536895752,0.8409340977668762,0.7553207874298096,0.6519742608070374,0.6314253807067871,0.5556336641311646,0.6724787354469299,-0.47473523020744324,0.05116700753569603,0.0,0.0,0.370510458946228,0.20000000298023224,0.4830372631549835,0.6415855884552002,0.71991366147995
A,1.0,0.0,0.0,0.0,0.0,0.38230448961257935,0.38025471568107605,0.5555485486984253,0.4841306507587433,1.3976167440414429,0.8357076644897461,0.7531788945198059,0.6476670503616333,0.6295876502990723,0.5619521141052246,0.6747583150863647,-0.4750897288322449,0.04901842400431633,0.0,0.0,0.36376404762268066,0.20000000298023224,0.4848819673061371,0.6407660841941833,0.7165353298187256
A,1.0,0.0,0.0,0.0,0.0,0.3826257288455963,0.3824820816516876,0.5542701482772827,0.48415228724479675,1.3962680101394653,0.8412370681762695,0.7588083148002625,0.6544135808944702,0.633788526058197,0.5550312399864197,0.6692228317260742,-0.4749909043312073,0.05421244725584984,0.0,0.0,0.36915403604507446,0.20000000298023224,0.4800385534763336,0.6370818018913269,0.7220618724822998
A,1.0,0.0,0.0,0.0,0.0,0.382845014333725,0.3797696828842163,0.5561051368713379,0.48566174507141113,1.3959167003631592,0.8351879119873047,0.7503281831741333,0.645666778087616,0.626745343208313,0.560825765132904,0.6746812462806702,-0.4733891785144806,0.05036488547921181,0.0,0.0,0.38102105259895325,0.20000000298023224,0.4818161427974701,0.6410356163978577,0.7144820690155029
A,1.0,0.0,0.0,0.0,0.0,0.38215988874435425,0.3805757761001587,0.5552776455879211,0.48378002643585205,1.4037641286849976,0.8387576341629028,0.7522007822990417,0.6478372812271118,0.6299228072166443,0.5650323033332825,0.6820511221885681,-0.4738447666168213,0.05012569576501846,0.0,0.0,0.3674095869064331,0.20000000298023224,0.48726215958595276,0.6449838280677795,0.7171795964241028
A,1.0,0.0,0.0,0.0,0.0,0.38246479630470276,0.38042503595352173,0.5557737946510315,0.4852142333984375,1.3983310461044312,0.8339729309082031,0.7502338290214539,0.6462778449058533,0.62615567445755,0.5644005537033081,0.67779141664505,-0.47475358843803406,0.050872497260570526,0.0,0.0,0.36732813715934753,0.20000000298023224,0.4831501841545105,0.637420654296875,0.7141600847244263
A,1.0,0.0,0.0,0.0,0.0,0.3817880153656006,0.3787822425365448,0.5561337471008301,0.4851391017436981,1.3875898122787476,0.8263395428657532,0.7470964789390564,0.6460794806480408,0.6221141815185547,0.5613413453102112,0.6704743504524231,-0.47463393211364746,0.04772341996431351,0.0,0.0,0.3690873980522156,0.20000000298023224,0.47975867986679077,0.6357213258743286,0.7104074358940125
A,1.0,0.0,0.0,0.0,0.0,0.3829292058944702,0.3807540237903595,0.5553067326545715,0.4844662845134735,1.3951606750488281,0.8340057134628296,0.7500526905059814,0.6466688513755798,0.6271395683288574,0.5612034201622009,0.6748629212379456,-0.4745332598686218,0.04964790493249893,0.0,0.0,0.3739716708660126,0.20000000298023224,0.48205018043518066,0.63703453540802,0.7144666910171509
A,1.0,0.0,0.0,0.0,0.0,0.383087158203125,0.3795318305492401,0.556286096572876,0.48535287380218506,1.3971067667007446,0.8292748928070068,0.746619701385498,0.642715334892273,0.6263012886047363,0.5679591298103333,0.678866446018219,-0.47455033659935,0.04541412368416786,0.0,0.0,0.37094923853874207,0.20000000298023224,0.482817143201828,0.6330326199531555,0.7112277746200562
B,1.0,0.0,1.0,1.0,1.0,0.45738866925239563,0.46231070160865784,0.5132996439933777,0.4903225004673004,0.7580196857452393,1.7731188535690308,1.9063912630081177,1.7468669414520264,1.4600615501403809,1.015257477760315,1.1536908149719238,-0.47213709354400635,0.003128875745460391,0.25,0.0,1.0,0.800000011920929,0.5820630788803101,0.4320746958255768,1.7216095924377441
B,1.0,0.0,1.0,1.0,1.0,0.45596277713775635,0.46279004216194153,0.5130944848060608,0.48965537548065186,0.7599859237670898,1.7788991928100586,1.9123739004135132,1.7467862367630005,1.4668153524398804,1.0192183256149292,1.1583268642425537,-0.4726758301258087,0.00351868849247694,0.25,0.0,1.0,0.800000011920929,0.5841860771179199,0.43331605195999146,1.7262187004089355
B,1.0,0.0,1.0,1.0,1.0,0.45920369029045105,0.46061456203460693,0.5150459408760071,0.4915255606174469,0.7451137900352478,1.771559238433838,1.9051474332809448,1.7464685440063477,1.4628658294677734,1.0264580249786377,1.1640287637710571,-0.47096508741378784,0.003132167039439082,0.25,0.0,1.0,0.800000011920929,0.5865134000778198,0.4300708770751953,1.7215102910995483
B,1.0,0.0,1.0,1.0,1.0,0.45865076780319214,0.46292948722839355,0.512904942035675,0.4892096221446991,0.7556873559951782,1.775042176246643,1.9072141647338867,1.746341586112976,1.4689044952392578,1.019473671913147,1.1565098762512207,-0.4738507568836212,0.0032385261729359627,0.25,0.0,1.0,0.800000011920929,0.5834395885467529,0.4298163950443268,1.724375605583191
B,1.0,0.0,1.0,1.0,1.0,0.4555245041847229,0.45973050594329834,0.5164874196052551,0.49308907985687256,0.7505524754524231,1.7649285793304443,1.899396300315857,1.7374612092971802,1.4695056676864624,1.014490008354187,1.1536275148391724,-0.46996691823005676,0.0040910085663199425,0.25,0.0,1.0,0.800000011920929,0.5794451236724854,0.42110535502433777,1.7178229093551636
B,1.0,0.0,1.0,1.0,1.0,0.45624908804893494,0.4596579074859619,0.5161623358726501,0.4927855134010315,0.7456044554710388,1.7666891813278198,1.9037306308746338,1.7427769899368286,1.4689481258392334,1.0211586952209473,1.1627177000045776,-0.47020962834358215,0.003540497040376067,0.25,0.0,1.0,0.800000011920929,0.5843024253845215,0.42931362986564636,1.720536231994629
B,1.0,0.0,1.0,1.0,1.0,0.45299527049064636,0.4591895639896393,0.5167855620384216,0.49386903643608093,0.7478657960891724,1.764235258102417,1.8980375528335571,1.7401260137557983,1.4694890975952148,1.0166152715682983,1.1557159423828125,-0.46885812282562256,0.003940093796700239,0.25,0.0,1.0,0.800000011920929,0.5800226330757141,0.424823135137558,1.7179720401763916
B,1.0,0.0,1.0,1.0,1.0,0.4550691246986389,0.4587075412273407,0.5176140666007996,0.49410220980644226,0.7380503416061401,1.756534218788147,1.8931078910827637,1.7344332933425903,1.4584062099456787,1.0185669660568237,1.1595005989074707,-0.4695543646812439,0.004665697459131479,0.25,0.0,1.0,0.800000011920929,0.5817031860351562,0.42657944560050964,1.710620403289795
B,1.0,0.0,1.0,1.0,1.0,0.454866886138916,0.45797666907310486,0.5182150602340698,0.4950438141822815,0.7350133657455444,1.7594550848007202,1.8983045816421509,1.7385594844818115,1.463593602180481,1.024501919746399,1.1675693988800049,-0.46799883246421814,0.004819737281650305,0.25,0.0,1.0,0.800000011920929,0.5838266611099243,0.42713454365730286,1.7149780988693237
B,1.0,0.0,1.0,1.0,1.0,0.4560088515281677,0.4574749767780304,0.5186742544174194,0.4955753684043884,0.7345513701438904,1.7627800703048706,1.9042950868606567,1.74790358543396,1.4674129486083984,1.0282421112060547,1.1735179424285889,-0.4683491587638855,0.004641935229301453,0.25,0.0,1.0,0.800000011920929,0.5873474478721619,0.42855262756347656,1.7205978631973267
B,1.0,0.0,1.0,1.0,1.0,0.454372376203537,0.45733386278152466,0.5189251899719238,0.49574923515319824,0.7361109852790833,1.7642537355422974,1.903624415397644,1.7426600456237793,1.4674338102340698,1.0281974077224731,1.1717264652252197,-0.4672302305698395,0.005048470105975866,0.25,0.0,1.0,0.800000011920929,0.5861263275146484,0.428652286529541,1.71949303150177
